Channel			  :,CH1
1895,1360.00
1896,1280.00
1897,1280.00
1898,1200.00
1899,1120.00
1900,800.00
1901,360.00
1902,-120.00
1903,-600.00
1904,-1080.00
1905,-1480.00
1906,-1840.00
1907,-2080.00
1908,-2240.00
1909,-2200.00
1910,-2080.00
1911,-2000.00
1912,-1840.00
1913,-1760.00
1914,-1640.00
1915,-1600.00
1916,-1520.00
1917,-1480.00
1918,-1400.00
1919,-1360.00
1920,-1320.00
1921,-1280.00
1922,-1200.00
1923,-1160.00
1924,-1040.00
1925,-760.00
1926,-400.00
1927,120.00
1928,640.00
1929,1120.00
1930,1480.00
1931,1920.00
1932,2120.00
1933,2280.00
1934,2200.00
1935,2120.00
1936,1920.00
1937,1920.00
1938,1760.00
1939,1680.00
1940,1520.00
1941,1600.00
1942,1480.00
1943,1520.00
1944,1360.00
1945,1360.00
1946,1280.00
1947,1280.00
1948,1200.00
1949,1080.00
1950,800.00
1951,360.00
1952,-120.00
1953,-600.00
1954,-1120.00
1955,-1480.00
1956,-1840.00
1957,-2080.00
1958,-2240.00
1959,-2200.00
1960,-2080.00
1961,-1960.00
1962,-1840.00
1963,-1760.00
1964,-1640.00
1965,-1600.00
1966,-1520.00
1967,-1480.00
1968,-1400.00
1969,-1360.00
1970,-1320.00
1971,-1280.00
1972,-1240.00
1973,-1160.00
1974,-1040.00
1975,-760.00
1976,-400.00
1977,160.00
1978,640.00
1979,1120.00
1980,1480.00
1981,1920.00
1982,2120.00
1983,2280.00
1984,2200.00
1985,2120.00
1986,1920.00
1987,1920.00
1988,1760.00
1989,1680.00
1990,1520.00
1991,1640.00
1992,1480.00
1993,1480.00
1994,1360.00
1995,1360.00
1996,1280.00
1997,1280.00
1998,1240.00
1999,1120.00
2000,800.00
2001,360.00
2002,-120.00
2003,-600.00
2004,-1120.00
2005,-1480.00
2006,-1840.00
2007,-2080.00
2008,-2240.00
2009,-2200.00
2010,-2080.00
2011,-2000.00
2012,-1840.00
2013,-1760.00
2014,-1640.00
2015,-1600.00
2016,-1560.00
2017,-1480.00
2018,-1400.00
2019,-1360.00
2020,-1320.00
2021,-1280.00
2022,-1200.00
2023,-1160.00
2024,-1000.00
2025,-760.00
2026,-360.00
2027,160.00
2028,640.00
2029,1120.00
2030,1480.00
2031,1920.00
2032,2120.00
2033,2280.00
2034,2200.00
2035,2120.00
2036,1920.00
2037,1920.00
2038,1760.00
2039,1680.00
2040,1520.00
2041,1600.00
2042,1480.00
2043,1480.00
2044,1360.00
2045,1360.00
2046,1320.00
2047,1280.00
2048,1200.00
2049,1120.00
2050,800.00
2051,360.00
2052,-120.00
2053,-600.00
2054,-1120.00
2055,-1480.00
2056,-1840.00
2057,-2080.00
2058,-2240.00
2059,-2200.00
2060,-2120.00
2061,-1960.00
2062,-1840.00
2063,-1760.00
2064,-1640.00
2065,-1600.00
2066,-1520.00
2067,-1480.00
2068,-1400.00
2069,-1360.00
2070,-1320.00
2071,-1280.00
2072,-1200.00
2073,-1160.00
2074,-1040.00
2075,-760.00
2076,-360.00
2077,160.00
2078,640.00
2079,1120.00
2080,1480.00
2081,1920.00
2082,2120.00
2083,2280.00
2084,2200.00
2085,2120.00
2086,1920.00
2087,1920.00
2088,1760.00
2089,1680.00
2090,1520.00
2091,1600.00
2092,1480.00
2093,1480.00
2094,1360.00
2095,1360.00
2096,1280.00
2097,1280.00
2098,1200.00
2099,1120.00
2100,800.00
2101,400.00
2102,-120.00
2103,-600.00
2104,-1120.00
2105,-1480.00
2106,-1840.00
2107,-2040.00
2108,-2240.00
2109,-2200.00
2110,-2080.00
2111,-1960.00
2112,-1840.00
2113,-1760.00
2114,-1680.00
2115,-1600.00
2116,-1520.00
2117,-1480.00
2118,-1400.00
2119,-1360.00
2120,-1320.00
2121,-1280.00
2122,-1240.00
2123,-1160.00
2124,-1040.00
2125,-760.00
2126,-400.00
2127,160.00
2128,640.00
2129,1120.00
2130,1520.00
2131,1920.00
2132,2120.00
2133,2280.00
2134,2200.00
2135,2120.00
2136,1920.00
2137,1920.00
2138,1760.00
2139,1680.00
2140,1560.00
2141,1640.00
2142,1480.00
2143,1480.00
2144,1360.00
2145,1360.00
2146,1240.00
2147,1280.00
2148,1200.00
2149,1120.00
2150,800.00
2151,360.00
2152,-120.00
2153,-600.00
2154,-1120.00
2155,-1480.00
2156,-1840.00
2157,-2080.00
2158,-2240.00
2159,-2200.00
2160,-2080.00
2161,-1960.00
2162,-1840.00
2163,-1760.00
2164,-1640.00
2165,-1600.00
2166,-1520.00
2167,-1480.00
2168,-1400.00
2169,-1360.00
2170,-1320.00
2171,-1280.00
2172,-1240.00
2173,-1160.00
2174,-1000.00
2175,-760.00
2176,-400.00
2177,200.00
2178,640.00
2179,1120.00
2180,1520.00
2181,1960.00
2182,2120.00
2183,2280.00
2184,2200.00
2185,2120.00
2186,1920.00
2187,1920.00
2188,1760.00
2189,1680.00
2190,1520.00
2191,1600.00
2192,1480.00
2193,1480.00
2194,1360.00
2195,1360.00
2196,1320.00
2197,1280.00
2198,1200.00
2199,1120.00
2200,800.00
2201,360.00
2202,-120.00
2203,-600.00
2204,-1120.00
2205,-1480.00
2206,-1840.00
2207,-2080.00
2208,-2240.00
2209,-2200.00
2210,-2120.00
2211,-2000.00
2212,-1840.00
2213,-1760.00
2214,-1640.00
2215,-1600.00
2216,-1520.00
2217,-1480.00
2218,-1400.00
2219,-1360.00
2220,-1320.00
2221,-1280.00
2222,-1200.00
2223,-1160.00
2224,-1000.00
2225,-760.00
2226,-400.00
2227,160.00
2228,640.00
2229,1120.00
2230,1480.00
2231,1960.00
2232,2120.00
2233,2280.00
2234,2200.00
2235,2120.00
2236,1920.00
2237,1920.00
2238,1760.00
2239,1720.00
2240,1520.00
2241,1640.00
2242,1480.00
2243,1480.00
2244,1360.00
2245,1400.00
2246,1320.00
2247,1280.00
2248,1200.00
2249,1120.00
2250,800.00
2251,360.00
2252,-120.00
2253,-600.00
2254,-1080.00
2255,-1480.00
2256,-1840.00
2257,-2080.00
2258,-2240.00
2259,-2200.00
2260,-2080.00
2261,-1960.00
2262,-1840.00
2263,-1760.00
2264,-1640.00
2265,-1600.00
2266,-1560.00
2267,-1480.00
2268,-1400.00
2269,-1360.00
2270,-1320.00
2271,-1320.00
2272,-1200.00
2273,-1160.00
2274,-1040.00
2275,-760.00
2276,-360.00
2277,160.00
2278,640.00
2279,1120.00
2280,1480.00
2281,1920.00
2282,2120.00
2283,2280.00
2284,2200.00
2285,2080.00
2286,1760.00
2287,1440.00
2288,920.00
2289,360.00
2290,-280.00
2291,-680.00
2292,-1200.00
2293,-1640.00
2294,-1920.00
2295,-2120.00
2296,-2200.00
2297,-2080.00
2298,-1840.00
2299,-1600.00
2300,-1160.00
2301,-600.00
2302,0.00
2303,560.00
2304,1000.00
2305,1440.00
2306,1800.00
2307,2080.00
2308,2200.00
2309,2240.00
2310,1960.00
2311,1760.00
2312,1360.00
2313,960.00
2314,320.00
2315,-200.00
2316,-800.00
2317,-1200.00
2318,-1600.00
2319,-1960.00
2320,-2160.00
2321,-2160.00
2322,-2080.00
2323,-1880.00
2324,-1560.00
2325,-1160.00
2326,-680.00
2327,0.00
2328,520.00
2329,1040.00
2330,1400.00
2331,1840.00
2332,2080.00
2333,2240.00
2334,2160.00
2335,2040.00
2336,1760.00
2337,1400.00
2338,880.00
2339,360.00
2340,-240.00
2341,-720.00
2342,-1200.00
2343,-1600.00
2344,-1920.00
2345,-2080.00
2346,-2200.00
2347,-2080.00
2348,-1840.00
2349,-1600.00
2350,-1160.00
2351,-600.00
2352,0.00
2353,560.00
2354,1040.00
2355,1440.00
2356,1800.00
2357,2080.00
2358,2200.00
2359,2240.00
2360,2000.00
2361,1760.00
2362,1360.00
2363,960.00
2364,320.00
2365,-200.00
2366,-800.00
2367,-1200.00
2368,-1600.00
2369,-1920.00
2370,-2160.00
2371,-2160.00
2372,-2080.00
2373,-1880.00
2374,-1520.00
2375,-1160.00
2376,-680.00
2377,0.00
2378,520.00
2379,1040.00
2380,1440.00
2381,1840.00
2382,2080.00
2383,2240.00
2384,2120.00
2385,2040.00
2386,1760.00
2387,1400.00
2388,880.00
2389,360.00
2390,-240.00
2391,-680.00
2392,-1240.00
2393,-1600.00
2394,-1920.00
2395,-2080.00
2396,-2200.00
2397,-2080.00
2398,-1840.00
2399,-1600.00
2400,0.00
2401,560.00
2402,1040.00
2403,1440.00
2404,1800.00
2405,2080.00
2406,2200.00
2407,2240.00
2408,2000.00
2409,1760.00
2410,1360.00
2411,960.00
2412,320.00
2413,-200.00
2414,-800.00
2415,-1200.00
2416,-1600.00
2417,-1920.00
2418,-2160.00
2419,-2160.00
2420,-2080.00
2421,-1880.00
2422,-1560.00
2423,-1160.00
2424,-680.00
2425,0.00
2426,520.00
2427,1040.00
2428,1360.00
2429,1800.00
2430,2080.00
2431,2240.00
2432,2120.00
2433,2040.00
2434,1760.00
2435,1400.00
2436,880.00
2437,360.00
2438,-240.00
2439,-680.00
2440,-1160.00
2441,-1600.00
2442,-1920.00
2443,-2080.00
2444,-2200.00
2445,-2080.00
2446,-1840.00
2447,-1600.00
2448,-1120.00
2449,-600.00
2450,0.00
2451,560.00
2452,960.00
2453,1480.00
2454,1800.00
2455,2080.00
2456,2200.00
2457,2240.00
2458,2040.00
2459,1760.00
2460,1360.00
2461,960.00
2462,320.00
2463,-200.00
2464,-800.00
2465,-1200.00
2466,-1600.00
2467,-1920.00
2468,-2160.00
2469,-2160.00
2470,-2120.00
2471,-1880.00
2472,-1560.00
2473,-1200.00
2474,-680.00
2475,0.00
2476,520.00
2477,1000.00
2478,1400.00
2479,1840.00
2480,2080.00
2481,2240.00
2482,2200.00
2483,2040.00
2484,1680.00
2485,1400.00
2486,880.00
2487,320.00
2488,-240.00
2489,-680.00
2490,-1200.00
2491,-1600.00
2492,-1880.00
2493,-2080.00
2494,-2200.00
2495,-2080.00
2496,-1840.00
2497,-1600.00
2498,-1160.00
2499,-600.00
2500,0.00
2501,560.00
2502,960.00
2503,1440.00
2504,1800.00
2505,2080.00
2506,2200.00
2507,2200.00
2508,2000.00
2509,1760.00
2510,1360.00
2511,960.00
2512,320.00
2513,-200.00
2514,-760.00
2515,-1200.00
2516,-1600.00
2517,-1920.00
2518,-2160.00
2519,-2160.00
2520,-2080.00
2521,-1880.00
2522,-1560.00
2523,-1200.00
2524,-680.00
2525,0.00
2526,520.00
2527,1000.00
2528,1400.00
2529,1840.00
2530,2080.00
2531,2240.00
2532,2160.00
2533,2040.00
2534,1680.00
2535,1440.00
2536,880.00
2537,360.00
2538,-240.00
2539,-720.00
2540,-1200.00
2541,-1600.00
2542,-1880.00
2543,-2080.00
2544,-2200.00
2545,-2080.00
2546,-1840.00
2547,-1600.00
2548,-1160.00
2549,-600.00
2550,0.00
2551,560.00
2552,960.00
2553,1440.00
2554,1800.00
2555,2080.00
2556,2200.00
2557,2240.00
2558,2040.00
2559,1760.00
2560,1360.00
2561,960.00
2562,320.00
2563,-200.00
2564,-760.00
2565,-1200.00
2566,-1600.00
2567,-1920.00
2568,-2160.00
2569,-2160.00
2570,-2080.00
2571,-1880.00
2572,-1560.00
2573,-1160.00
2574,-680.00
2575,0.00
2576,480.00
2577,1040.00
2578,1440.00
2579,1800.00
2580,2080.00
2581,2240.00
2582,2160.00
2583,2040.00
2584,1760.00
2585,1400.00
2586,880.00
2587,360.00
2588,-240.00
2589,-680.00
2590,-1200.00
2591,-1600.00
2592,-1880.00
2593,-2080.00
2594,-2200.00
2595,-2080.00
2596,-1840.00
2597,-1600.00
2598,-1160.00
2599,-600.00
2600,0.00
2601,560.00
2602,1000.00
2603,1440.00
2604,1800.00
2605,2080.00
2606,2200.00
2607,2200.00
2608,2000.00
2609,1760.00
2610,1360.00
2611,960.00
2612,320.00
2613,-200.00
2614,-800.00
2615,-1200.00
2616,-1600.00
2617,-1920.00
2618,-2160.00
2619,-2160.00
2620,-2080.00
2621,-1880.00
2622,-1560.00
2623,-1160.00
2624,-600.00
2625,0.00
2626,480.00
2627,1040.00
2628,1400.00
2629,1800.00
2630,2080.00
2631,2240.00
2632,2160.00
2633,2040.00
2634,1760.00
2635,1440.00
2636,880.00
2637,360.00
2638,-240.00
2639,-680.00
2640,-1200.00
2641,-1600.00
2642,-1880.00
2643,-2080.00
2644,-2200.00
2645,-2080.00
2646,-1840.00
2647,-1560.00
2648,-1160.00
2649,-640.00
2650,0.00
2651,560.00
2652,960.00
2653,1440.00
2654,1800.00
2655,2080.00
2656,2200.00
2657,2200.00
2658,2000.00
2659,1760.00
2660,1320.00
2661,960.00
2662,320.00
2663,-200.00
2664,-760.00
2665,-1200.00
2666,-1600.00
2667,-1920.00
2668,-2160.00
2669,-2160.00
2670,-2120.00
2671,-1880.00
2672,-1560.00
2673,-1160.00
2674,-680.00
2675,0.00
2676,480.00
2677,1000.00
2678,1400.00
2679,1840.00
2680,2080.00
2681,2240.00
2682,2200.00
2683,2040.00
2684,1760.00
2685,1440.00
2686,880.00
2687,360.00
2688,-240.00
2689,-680.00
2690,-1200.00
2691,-1600.00
2692,-1880.00
2693,-2080.00
2694,-2200.00
2695,-2080.00
2696,-1840.00
2697,-1600.00
2698,-1160.00
2699,-600.00
2700,0.00
2701,560.00
2702,960.00
2703,1440.00
2704,1800.00
2705,2080.00
2706,2200.00
2707,2200.00
2708,2000.00
2709,1760.00
2710,1360.00
2711,960.00
2712,320.00
2713,-200.00
2714,-760.00
2715,-1200.00
2716,-1600.00
2717,-1920.00
2718,-2160.00
2719,-2160.00
2720,-2080.00
2721,-1880.00
2722,-1560.00
2723,-1200.00
2724,-680.00
2725,-40.00
2726,480.00
2727,1000.00
2728,1360.00
2729,1800.00
2730,2080.00
2731,2240.00
2732,2160.00
2733,2040.00
2734,1760.00
2735,1400.00
2736,880.00
2737,360.00
2738,-240.00
2739,-680.00
2740,-1200.00
2741,-1600.00
2742,-1920.00
2743,-2080.00
2744,-2200.00
2745,-2080.00
2746,-1840.00
2747,-1600.00
2748,-1160.00
2749,-600.00
2750,0.00
2751,560.00
2752,1000.00
2753,1440.00
2754,1800.00
2755,2080.00
2756,2200.00
2757,2200.00
2758,2000.00
2759,1760.00
2760,1360.00
2761,960.00
2762,320.00
2763,-200.00
2764,-800.00
2765,-1200.00
2766,-1600.00
2767,-1920.00
2768,-2160.00
2769,-2160.00
2770,-2080.00
2771,-1880.00
2772,-1560.00
2773,-1200.00
2774,-680.00
2775,0.00
2776,480.00
2777,1040.00
2778,1400.00
2779,1800.00
2780,2080.00
2781,2240.00
2782,2160.00
2783,2080.00
2784,1680.00
2785,1440.00
2786,880.00
2787,360.00
2788,-240.00
2789,-680.00
2790,-1200.00
2791,-1600.00
2792,-1920.00
2793,-2080.00
2794,-2200.00
2795,-2080.00
2796,-1840.00
2797,-1600.00
2798,-1160.00
2799,-640.00
2800,0.00
2801,560.00
2802,1000.00
2803,1440.00
2804,1800.00
2805,2080.00
2806,2200.00
2807,2240.00
2808,2000.00
2809,1760.00
2810,1360.00
2811,960.00
2812,320.00
2813,-200.00
2814,-840.00
2815,-1200.00
2816,-1600.00
2817,-1920.00
2818,-2160.00
2819,-2200.00
2820,-2080.00
2821,-1880.00
2822,-1560.00
2823,-1200.00
2824,-680.00
2825,0.00
2826,480.00
2827,1000.00
2828,1440.00
2829,1840.00
2830,2080.00
2831,2240.00
2832,2160.00
2833,2040.00
2834,1680.00
2835,1440.00
2836,880.00
2837,360.00
2838,-240.00
2839,-680.00
2840,-1200.00
2841,-1600.00
2842,-1880.00
2843,-2120.00
2844,-2200.00
2845,-2080.00
2846,-1840.00
2847,-1600.00
2848,-1160.00
2849,-600.00
2850,0.00
2851,560.00
2852,1000.00
2853,1440.00
2854,1800.00
2855,2080.00
2856,2200.00
2857,2240.00
2858,2000.00
2859,1760.00
2860,1360.00
2861,960.00
2862,320.00
2863,-200.00
2864,-800.00
2865,-1200.00
2866,-1600.00
2867,-1920.00
2868,-2160.00
2869,-2160.00
2870,-2080.00
2871,-1880.00
2872,-1560.00
2873,-1160.00
2874,-680.00
2875,0.00
2876,560.00
2877,1000.00
2878,1400.00
2879,1800.00
2880,2080.00
2881,2240.00
2882,2160.00
2883,2040.00
2884,1680.00
2885,1400.00
2886,880.00
2887,360.00
2888,-280.00
2889,-720.00
2890,-1200.00
2891,-1600.00
2892,-1880.00
2893,-2120.00
2894,-2200.00
2895,-2080.00
2896,-1840.00
2897,-1600.00
2898,-1160.00
2899,-640.00
2900,0.00
2901,560.00
2902,1000.00
2903,1440.00
2904,1800.00
2905,2080.00
2906,2200.00
2907,2200.00
2908,1960.00
2909,1760.00
2910,1320.00
2911,960.00
2912,320.00
2913,-200.00
2914,-800.00
2915,-1200.00
2916,-1600.00
2917,-1920.00
2918,-2160.00
2919,-2200.00
2920,-2120.00
2921,-1880.00
2922,-1560.00
2923,-1200.00
2924,-680.00
2925,0.00
2926,520.00
2927,1000.00
2928,1440.00
2929,1800.00
2930,2080.00
2931,2240.00
2932,2200.00
2933,2040.00
2934,1680.00
2935,1400.00
2936,880.00
2937,360.00
2938,-240.00
2939,-680.00
2940,-1200.00
2941,-1600.00
2942,-1920.00
2943,-2080.00
2944,-2200.00
2945,-2080.00
2946,-1840.00
2947,-1600.00
2948,-1160.00
2949,-640.00
2950,0.00
2951,560.00
2952,1000.00
2953,1440.00
2954,1800.00
2955,2080.00
2956,2200.00
2957,2200.00
2958,1960.00
2959,1760.00
2960,1360.00
2961,960.00
2962,320.00
2963,-200.00
2964,-800.00
2965,-1200.00
2966,-1600.00
2967,-1920.00
2968,-2160.00
2969,-2160.00
2970,-2080.00
2971,-1880.00
2972,-1560.00
2973,-1200.00
2974,-600.00
2975,0.00
2976,480.00
2977,1000.00
2978,1440.00
2979,1800.00
2980,2080.00
2981,2240.00
2982,2160.00
2983,2040.00
2984,1680.00
2985,1440.00
2986,880.00
2987,360.00
2988,-240.00
2989,-680.00
2990,-1200.00
2991,-1600.00
2992,-1880.00
2993,-2080.00
2994,-2200.00
2995,-2080.00
2996,-1840.00
2997,-1600.00
2998,-1160.00
2999,-600.00
3000,960.00
3001,1440.00
3002,1800.00
3003,2080.00
3004,2200.00
3005,2200.00
3006,2000.00
3007,1760.00
3008,1360.00
3009,960.00
3010,320.00
3011,-200.00
3012,-800.00
3013,-1200.00
3014,-1600.00
3015,-1960.00
3016,-2160.00
3017,-2200.00
3018,-2080.00
3019,-1880.00
3020,-1560.00
3021,-1160.00
3022,-680.00
3023,0.00
3024,520.00
3025,1000.00
3026,1400.00
3027,1840.00
3028,2040.00
3029,2240.00
3030,2160.00
3031,2040.00
3032,1760.00
3033,1400.00
3034,880.00
3035,360.00
3036,-240.00
3037,-680.00
3038,-1200.00
3039,-1600.00
3040,-1880.00
3041,-2080.00
3042,-2200.00
3043,-2080.00
3044,-1840.00
3045,-1600.00
3046,-1160.00
3047,-640.00
3048,0.00
3049,560.00
3050,960.00
3051,1440.00
3052,1800.00
3053,2080.00
3054,2200.00
3055,2240.00
3056,1960.00
3057,1760.00
3058,1360.00
3059,960.00
3060,320.00
3061,-200.00
3062,-800.00
3063,-1200.00
3064,-1600.00
3065,-1920.00
3066,-2160.00
3067,-2160.00
3068,-2120.00
3069,-1880.00
3070,-1560.00
3071,-1200.00
3072,-680.00
3073,0.00
3074,520.00
3075,1040.00
3076,1400.00
3077,1800.00
3078,2080.00
3079,2240.00
3080,2200.00
3081,2040.00
3082,1680.00
3083,1400.00
3084,880.00
3085,360.00
3086,-240.00
3087,-680.00
3088,-1200.00
3089,-1640.00
3090,-1920.00
3091,-2120.00
3092,-2200.00
3093,-2080.00
3094,-1840.00
3095,-1600.00
3096,-1160.00
3097,-600.00
3098,0.00
3099,560.00
3100,1000.00
3101,1480.00
3102,1800.00
3103,2080.00
3104,2200.00
3105,2240.00
3106,2000.00
3107,1760.00
3108,1360.00
3109,960.00
3110,320.00
3111,-200.00
3112,-800.00
3113,-1200.00
3114,-1600.00
3115,-1920.00
3116,-2160.00
3117,-2160.00
3118,-2080.00
3119,-1880.00
3120,-1560.00
3121,-1160.00
3122,-680.00
3123,0.00
3124,520.00
3125,1000.00
3126,1400.00
3127,1800.00
3128,2080.00
3129,2240.00
3130,2120.00
3131,2040.00
3132,1760.00
3133,1400.00
3134,880.00
3135,360.00
3136,-240.00
3137,-720.00
3138,-1200.00
3139,-1640.00
3140,-1880.00
3141,-2120.00
3142,-2200.00
3143,-2080.00
3144,-1840.00
3145,-1600.00
3146,-1120.00
3147,-600.00
3148,0.00
3149,560.00
3150,1000.00
3151,1440.00
3152,1800.00
3153,2080.00
3154,2200.00
3155,2200.00
3156,2040.00
3157,1760.00
3158,1360.00
3159,960.00
3160,320.00
3161,-200.00
3162,-800.00
3163,-1200.00
3164,-1600.00
3165,-1920.00
3166,-2160.00
3167,-2200.00
3168,-2120.00
3169,-1880.00
3170,-1560.00
3171,-1160.00
3172,-680.00
3173,0.00
3174,480.00
3175,1000.00
3176,1440.00
3177,1840.00
3178,2080.00
3179,2200.00
3180,2200.00
3181,2040.00
3182,1760.00
3183,1400.00
3184,880.00
3185,360.00
3186,-240.00
3187,-680.00
3188,-1200.00
3189,-1600.00
3190,-1880.00
3191,-2080.00
3192,-2200.00
3193,-2080.00
3194,-1840.00
3195,-1600.00
3196,-1160.00
3197,-600.00
3198,0.00
3199,560.00
3200,1000.00
3201,1440.00
3202,1800.00
3203,2080.00
3204,2200.00
3205,2200.00
3206,2040.00
3207,1760.00
3208,1360.00
3209,960.00
3210,320.00
3211,-200.00
3212,-800.00
3213,-1200.00
3214,-1600.00
3215,-1920.00
3216,-2160.00
3217,-2160.00
3218,-2120.00
3219,-1880.00
3220,-1560.00
3221,-1160.00
3222,-680.00
3223,0.00
3224,480.00
3225,1040.00
3226,1440.00
3227,1800.00
3228,2080.00
3229,2240.00
3230,2200.00
3231,2040.00
3232,1760.00
3233,1400.00
3234,880.00
3235,320.00
3236,-280.00
3237,-680.00
3238,-1200.00
3239,-1640.00
3240,-1880.00
3241,-2080.00
3242,-2200.00
3243,-2080.00
3244,-1840.00
3245,-1600.00
3246,-1160.00
3247,-600.00
3248,0.00
3249,560.00
3250,1000.00
3251,1440.00
3252,1800.00
3253,2080.00
3254,2200.00
3255,2200.00
3256,2000.00
3257,1760.00
3258,1360.00
3259,960.00
3260,320.00
3261,-200.00
3262,-840.00
3263,-1200.00
3264,-1600.00
3265,-1920.00
3266,-2160.00
3267,-2160.00
3268,-2080.00
3269,-1880.00
3270,-1560.00
3271,-1200.00
3272,-680.00
3273,0.00
3274,480.00
3275,1040.00
3276,1440.00
3277,1800.00
3278,2080.00
3279,2240.00
3280,2120.00
3281,2040.00
3282,1680.00
3283,1440.00
3284,880.00
3285,360.00
3286,-240.00
3287,-720.00
3288,-1200.00
3289,-1640.00
3290,-1880.00
3291,-2120.00
3292,-2200.00
3293,-2080.00
3294,-1840.00
3295,-1600.00
3296,-1160.00
3297,-600.00
3298,0.00
3299,560.00
3300,960.00
3301,1440.00
3302,1800.00
3303,2080.00
3304,2200.00
3305,2200.00
3306,1960.00
3307,1760.00
3308,1360.00
3309,960.00
3310,320.00
3311,-200.00
3312,-800.00
3313,-1200.00
3314,-1600.00
3315,-1920.00
3316,-2160.00
3317,-2160.00
3318,-2120.00
3319,-1880.00
3320,-1560.00
3321,-1200.00
3322,-680.00
3323,0.00
3324,520.00
3325,1040.00
3326,1440.00
3327,1800.00
3328,2080.00
3329,2240.00
3330,2200.00
3331,2040.00
3332,1680.00
3333,1400.00
3334,880.00
3335,360.00
3336,-240.00
3337,-680.00
3338,-1200.00
3339,-1640.00
3340,-1880.00
3341,-2120.00
3342,-2200.00
3343,-2080.00
3344,-1840.00
3345,-1600.00
3346,-1160.00
3347,-600.00
3348,0.00
3349,560.00
3350,960.00
3351,1480.00
3352,1800.00
3353,2080.00
3354,2200.00
3355,2200.00
3356,2000.00
3357,1760.00
3358,1360.00
3359,960.00
3360,320.00
3361,-200.00
3362,-800.00
3363,-1200.00
3364,-1600.00
3365,-1960.00
3366,-2160.00
3367,-2160.00
3368,-2080.00
3369,-1880.00
3370,-1560.00
3371,-1160.00
3372,-680.00
3373,0.00
3374,520.00
3375,1000.00
3376,1400.00
3377,1800.00
3378,2080.00
3379,2240.00
3380,2160.00
3381,2040.00
3382,1760.00
3383,1400.00
3384,880.00
3385,360.00
3386,-240.00
3387,-680.00
3388,-1200.00
3389,-1600.00
3390,-1880.00
3391,-2120.00
3392,-2200.00
3393,-2080.00
3394,-1840.00
3395,-1600.00
3396,-1160.00
3397,-640.00
3398,0.00
3399,560.00
3400,960.00
3401,1440.00
3402,1800.00
3403,2080.00
3404,2200.00
3405,2200.00
3406,1960.00
3407,1760.00
3408,1360.00
3409,960.00
3410,320.00
3411,-200.00
3412,-800.00
3413,-1200.00
3414,-1600.00
3415,-1920.00
3416,-2160.00
3417,-2160.00
3418,-2080.00
3419,-1880.00
3420,-1560.00
3421,-1160.00
3422,-600.00
3423,-40.00
3424,480.00
3425,1000.00
3426,1440.00
3427,1800.00
3428,2080.00
3429,2240.00
3430,2160.00
3431,2040.00
3432,1680.00
3433,1440.00
3434,880.00
3435,360.00
3436,-240.00
3437,-720.00
3438,-1240.00
3439,-1640.00
3440,-1920.00
3441,-2120.00
3442,-2200.00
3443,-2080.00
3444,-1840.00
3445,-1600.00
3446,-1120.00
3447,-600.00
3448,-40.00
3449,560.00
3450,1040.00
3451,1440.00
3452,1800.00
3453,2080.00
3454,2200.00
3455,2200.00
3456,2000.00
3457,1760.00
3458,1360.00
3459,960.00
3460,320.00
3461,-200.00
3462,-800.00
3463,-1200.00
3464,-1600.00
3465,-1920.00
3466,-2160.00
3467,-2160.00
3468,-2080.00
3469,-1880.00
3470,-1560.00
3471,-1200.00
3472,-680.00
3473,0.00
3474,520.00
3475,1000.00
3476,1400.00
3477,1800.00
3478,2080.00
3479,2240.00
3480,2160.00
3481,2040.00
3482,1680.00
3483,1400.00
3484,880.00
3485,320.00
3486,-240.00
3487,-720.00
3488,-1200.00
3489,-1600.00
3490,-1920.00
3491,-2080.00
3492,-2200.00
3493,-2080.00
3494,-1840.00
3495,-1600.00
3496,-1160.00
3497,-600.00
3498,0.00
3499,560.00
3500,1000.00
3501,1480.00
3502,1800.00
3503,2080.00
3504,2200.00
3505,2240.00
3506,2040.00
3507,1960.00
3508,1840.00
3509,1760.00
3510,1640.00
3511,1640.00
3512,1520.00
3513,1560.00
3514,1440.00
3515,1400.00
3516,1360.00
3517,1320.00
3518,1240.00
3519,1200.00
3520,1080.00
3521,840.00
3522,360.00
3523,-80.00
3524,-600.00
3525,-1080.00
3526,-1520.00
3527,-1840.00
3528,-2080.00
3529,-2200.00
3530,-2240.00
3531,-2000.00
3532,-1720.00
3533,-1400.00
3534,-960.00
3535,-320.00
3536,200.00
3537,800.00
3538,1240.00
3539,1640.00
3540,1920.00
3541,2200.00
3542,2200.00
3543,2160.00
3544,1840.00
3545,1640.00
3546,1080.00
3547,640.00
3548,0.00
3549,-440.00
3550,-960.00
3551,-1400.00
3552,-1800.00
3553,-2040.00
3554,-2200.00
3555,-2160.00
3556,-2040.00
3557,-1960.00
3558,-1840.00
3559,-1760.00
3560,-1680.00
3561,-1640.00
3562,-1560.00
3563,-1480.00
3564,-1440.00
3565,-1360.00
3566,-1360.00
3567,-1320.00
3568,-1240.00
3569,-1200.00
3570,-1080.00
3571,-760.00
3572,-360.00
3573,120.00
3574,640.00
3575,1080.00
3576,1520.00
3577,1920.00
3578,2120.00
3579,2240.00
3580,2240.00
3581,2120.00
3582,1920.00
3583,1920.00
3584,1760.00
3585,1680.00
3586,1560.00
3587,1600.00
3588,1480.00
3589,1480.00
3590,1360.00
3591,1360.00
3592,1280.00
3593,1280.00
