Channel			  :,CH1
Frequency			  :,F=  ?
Period 			  :,T=  ?
PK-PK				  :,Vpp=4.480V
Average			  :,V=4.733mV
Vertical pos		  :,0.00mV
Probe attenuation	  :,10X
Voltage per ADC value:,40.00mV
Time interval		  :,0.01uS

index,CH1_Voltage(mV)
3496,2040.00
3497,2200.00
3498,1920.00
3499,1760.00
3500,1520.00
3501,1440.00
3502,1360.00
3503,1280.00
3504,1200.00
3505,880.00
3506,40.00
3507,-920.00
3508,-1720.00
3509,-2160.00
3510,-2080.00
3511,-1480.00
3512,-520.00
3513,600.00
3514,1440.00
3515,2080.00
3516,2120.00
3517,1640.00
3518,800.00
3519,-360.00
3520,-1280.00
3521,-1960.00
3522,-2200.00
3523,-1880.00
3524,-1760.00
3525,-1560.00
3526,-1440.00
3527,-1360.00
3528,-1280.00
3529,-1160.00
3530,-920.00
3531,-80.00
3532,920.00
3533,1760.00
3534,2200.00
3535,2120.00
3536,1800.00
3537,1640.00
3538,1480.00
3539,1440.00
3540,1320.00
3541,1240.00
3542,1080.00
3543,560.00
3544,-440.00
3545,-1360.00
3546,-2000.00
3547,-2200.00
3548,-1920.00
3549,-1760.00
3550,-1560.00
3551,-1440.00
3552,-1360.00
3553,-1280.00
3554,-1160.00
3555,-920.00
3556,-40.00
3557,920.00
3558,1760.00
3559,2200.00
3560,2120.00
3561,1440.00
3562,520.00
3563,-560.00
3564,-1440.00
3565,-2040.00
3566,-2080.00
3567,-1640.00
3568,-840.00
3569,360.00
3570,1320.00
3571,1960.00
3572,2200.00
3573,1880.00
3574,1760.00
3575,1520.00
3576,1440.00
3577,1360.00
3578,1280.00
3579,1200.00
3580,920.00
3581,40.00
3582,-920.00
3583,-1720.00
3584,-2160.00
3585,-2120.00
3586,-1840.00
3587,-1640.00
3588,-1480.00
3589,-1440.00
3590,-1320.00
3591,-1200.00
3592,-1080.00
3593,-520.00
3594,440.00
3595,1360.00
3596,2040.00
3597,2200.00
3598,1920.00
3599,1680.00
3600,1360.00
3601,1240.00
3602,1200.00
3603,920.00
3604,40.00
3605,-920.00
3606,-1720.00
3607,-2200.00
3608,-2080.00
3609,-1480.00
3610,-520.00
3611,600.00
3612,1440.00
3613,2040.00
3614,2120.00
3615,1640.00
3616,800.00
3617,-360.00
3618,-1280.00
3619,-2000.00
3620,-2200.00
3621,-1840.00
3622,-1760.00
3623,-1560.00
3624,-1440.00
3625,-1360.00
3626,-1280.00
3627,-1160.00
3628,-920.00
3629,-40.00
3630,920.00
3631,1760.00
3632,2200.00
3633,2080.00
3634,1440.00
3635,520.00
3636,-560.00
3637,-1440.00
3638,-2080.00
3639,-2080.00
3640,-1640.00
3641,-880.00
3642,320.00
3643,1320.00
3644,1960.00
3645,2160.00
3646,1760.00
3647,1040.00
3648,-80.00
3649,-1040.00
3650,-1800.00
3651,-2160.00
3652,-1920.00
3653,-1280.00
3654,-200.00
3655,880.00
3656,1640.00
3657,2120.00
3658,2080.00
3659,1440.00
3660,520.00
3661,-600.00
3662,-1440.00
3663,-2080.00
3664,-2080.00
3665,-1600.00
3666,-840.00
3667,360.00
3668,1320.00
3669,1960.00
3670,2120.00
3671,1760.00
3672,1040.00
3673,-80.00
3674,-1040.00
3675,-1800.00
3676,-2160.00
3677,-1880.00
3678,-1280.00
3679,-200.00
3680,880.00
3681,1640.00
3682,2120.00
3683,2040.00
3684,1480.00
3685,520.00
3686,-600.00
3687,-1440.00
3688,-2040.00
3689,-2160.00
3690,-1600.00
3691,-840.00
3692,320.00
3693,1320.00
3694,1960.00
3695,2160.00
3696,1760.00
3697,1040.00
3698,-80.00
3699,-1040.00
3700,-1800.00
3701,-2160.00
3702,-1920.00
3703,-1280.00
3704,-200.00
3705,880.00
3706,1640.00
3707,2120.00
3708,2040.00
3709,1480.00
3710,520.00
3711,-600.00
3712,-1440.00
3713,-2040.00
3714,-2120.00
3715,-1600.00
3716,-840.00
3717,320.00
3718,1320.00
3719,1960.00
3720,2160.00
3721,1880.00
3722,1680.00
3723,1520.00
3724,1440.00
3725,1360.00
3726,1280.00
3727,1200.00
3728,920.00
3729,40.00
3730,-920.00
3731,-1720.00
3732,-2160.00
3733,-2120.00
3734,-1800.00
3735,-1600.00
3736,-1520.00
3737,-1400.00
3738,-1320.00
3739,-1200.00
3740,-1080.00
3741,-520.00
3742,480.00
3743,1320.00
3744,2040.00
3745,2200.00
3746,1920.00
3747,1760.00
3748,1520.00
3749,1440.00
3750,1360.00
3751,1280.00
3752,1200.00
3753,880.00
3754,40.00
3755,-920.00
3756,-1720.00
3757,-2160.00
3758,-2080.00
3759,-1840.00
3760,-1640.00
3761,-1480.00
3762,-1400.00
3763,-1320.00
3764,-1200.00
3765,-1080.00
3766,-520.00
3767,480.00
3768,1360.00
3769,2040.00
3770,2200.00
3771,1800.00
3772,1080.00
3773,0.00
3774,-1000.00
3775,-1800.00
3776,-2160.00
3777,-1960.00
3778,-1280.00
3779,-240.00
3780,800.00
3781,1680.00
3782,2120.00
3783,2040.00
3784,1480.00
3785,520.00
3786,-560.00
3787,-1440.00
3788,-2040.00
3789,-2120.00
3790,-1600.00
3791,-840.00
3792,360.00
3793,1320.00
3794,1960.00
3795,2200.00
3796,1760.00
3797,1080.00
3798,-80.00
3799,-1000.00
3800,-1800.00
3801,-2200.00
3802,-1920.00
3803,-1280.00
3804,-240.00
3805,880.00
3806,1640.00
3807,2120.00
3808,2080.00
3809,1800.00
3810,1640.00
3811,1480.00
3812,1400.00
3813,1320.00
3814,1240.00
3815,1080.00
3816,560.00
3817,-440.00
3818,-1320.00
3819,-2000.00
3820,-2240.00
3821,-1960.00
3822,-1800.00
3823,-1560.00
3824,-1440.00
3825,-1360.00
3826,-1280.00
3827,-1160.00
3828,-960.00
3829,-80.00
3830,920.00
3831,1760.00
3832,2200.00
3833,2080.00
3834,1800.00
3835,1640.00
3836,1480.00
3837,1440.00
3838,1320.00
3839,1200.00
3840,1080.00
3841,560.00
3842,-400.00
3843,-1320.00
3844,-2000.00
3845,-2240.00
3846,-1800.00
3847,-1120.00
3848,40.00
3849,1080.00
3850,1800.00
3851,2200.00
3852,1920.00
3853,1320.00
3854,200.00
3855,-840.00
3856,-1640.00
3857,-2160.00
3858,-2040.00
3859,-1440.00
3860,-560.00
3861,600.00
3862,1440.00
3863,2040.00
3864,2120.00
3865,1680.00
3866,800.00
3867,-320.00
3868,-1280.00
3869,-1960.00
3870,-2200.00
3871,-1800.00
3872,-1080.00
3873,40.00
3874,1080.00
3875,1800.00
3876,2200.00
3877,1920.00
3878,1320.00
3879,200.00
3880,-840.00
3881,-1600.00
3882,-2160.00
3883,-2040.00
3884,-1440.00
3885,-560.00
3886,560.00
3887,1440.00
3888,2040.00
3889,2120.00
3890,1680.00
3891,800.00
3892,-320.00
3893,-1280.00
3894,-2000.00
3895,-2160.00
3896,-1760.00
3897,-1040.00
3898,40.00
3899,1080.00
3900,1800.00
3901,2200.00
3902,1920.00
3903,1280.00
3904,200.00
3905,-840.00
3906,-1640.00
3907,-2160.00
3908,-2040.00
3909,-1440.00
3910,-560.00
3911,560.00
3912,1440.00
3913,2040.00
3914,2120.00
3915,1640.00
3916,800.00
3917,-320.00
3918,-1280.00
3919,-2000.00
3920,-2200.00
3921,-1920.00
3922,-1760.00
3923,-1560.00
3924,-1440.00
3925,-1360.00
3926,-1280.00
3927,-1160.00
3928,-920.00
3929,-80.00
3930,880.00
3931,1760.00
3932,2200.00
3933,2080.00
3934,1480.00
3935,560.00
3936,-560.00
3937,-1440.00
3938,-2080.00
3939,-2120.00
3940,-1600.00
3941,-880.00
3942,320.00
3943,1280.00
3944,1960.00
3945,2200.00
3946,1880.00
3947,1760.00
3948,1520.00
3949,1440.00
3950,1400.00
3951,1240.00
3952,1200.00
3953,880.00
3954,40.00
3955,-920.00
3956,-1720.00
3957,-2160.00
3958,-2080.00
3959,-1480.00
3960,-520.00
3961,560.00
3962,1440.00
3963,2040.00
3964,2120.00
3965,1640.00
3966,800.00
3967,-320.00
3968,-1280.00
3969,-1960.00
3970,-2200.00
3971,-1800.00
3972,-1080.00
3973,40.00
3974,1080.00
3975,1800.00
3976,2160.00
3977,1960.00
3978,1320.00
3979,200.00
3980,-840.00
3981,-1640.00
3982,-2160.00
3983,-2040.00
3984,-1800.00
3985,-1640.00
3986,-1520.00
3987,-1400.00
3988,-1320.00
3989,-1200.00
3990,-1120.00
3991,-520.00
3992,440.00
3993,1320.00
3994,2040.00
3995,2200.00
3996,1960.00
3997,1680.00
3998,1520.00
3999,1440.00
4000,1360.00
4001,1240.00
4002,1200.00
4003,920.00
4004,40.00
4005,-920.00
4006,-1720.00
4007,-2160.00
4008,-2160.00
4009,-1800.00
4010,-1640.00
4011,-1520.00
4012,-1440.00
4013,-1320.00
4014,-1240.00
4015,-1080.00
4016,-520.00
4017,440.00
4018,1360.00
4019,2040.00
4020,2240.00
4021,1920.00
4022,1760.00
4023,1520.00
4024,1440.00
4025,1360.00
4026,1280.00
4027,1200.00
4028,880.00
4029,40.00
4030,-920.00
4031,-1720.00
4032,-2160.00
4033,-2120.00
4034,-1840.00
4035,-1640.00
4036,-1560.00
4037,-1440.00
4038,-1320.00
4039,-1200.00
4040,-1080.00
4041,-520.00
4042,440.00
4043,1360.00
4044,2040.00
4045,2200.00
4046,1920.00
4047,1760.00
4048,1520.00
4049,1440.00
4050,1360.00
4051,1280.00
4052,1200.00
4053,880.00
4054,40.00
4055,-920.00
4056,-1720.00
4057,-2160.00
4058,-2160.00
4059,-1840.00
4060,-1640.00
4061,-1520.00
4062,-1440.00
4063,-1320.00
4064,-1240.00
4065,-1080.00
4066,-560.00
4067,440.00
4068,1360.00
4069,2040.00
4070,2240.00
4071,1920.00
4072,1760.00
4073,1520.00
4074,1440.00
4075,1360.00
4076,1280.00
4077,1200.00
4078,880.00
4079,40.00
4080,-920.00
4081,-1720.00
4082,-2160.00
4083,-2120.00
4084,-1480.00
4085,-520.00
4086,560.00
4087,1440.00
4088,2080.00
4089,2120.00
4090,1640.00
4091,800.00
4092,-320.00
4093,-1280.00
4094,-1960.00
4095,-2200.00
4096,-1800.00
4097,-1040.00
4098,40.00
4099,1080.00
4100,1800.00
4101,2200.00
4102,1920.00
4103,1280.00
4104,200.00
4105,-840.00
4106,-1640.00
4107,-2160.00
4108,-2040.00
4109,-1440.00
4110,-560.00
4111,600.00
4112,1440.00
4113,2040.00
4114,2120.00
4115,1640.00
4116,800.00
4117,-360.00
4118,-1280.00
4119,-2000.00
4120,-2200.00
4121,-1800.00
4122,-1040.00
4123,40.00
4124,1080.00
4125,1800.00
4126,2200.00
4127,1920.00
4128,1280.00
4129,200.00
4130,-840.00
4131,-1640.00
4132,-2160.00
4133,-2040.00
4134,-1440.00
4135,-560.00
4136,600.00
4137,1440.00
4138,2040.00
4139,2120.00
4140,1640.00
4141,800.00
4142,-320.00
4143,-1280.00
4144,-1960.00
4145,-2160.00
4146,-1760.00
4147,-1040.00
4148,40.00
4149,1080.00
4150,1800.00
4151,2160.00
4152,1920.00
4153,1280.00
4154,200.00
4155,-840.00
4156,-1640.00
4157,-2160.00
4158,-2040.00
4159,-1440.00
4160,-560.00
4161,600.00
4162,1440.00
4163,2040.00
4164,2120.00
4165,1640.00
4166,800.00
4167,-320.00
4168,-1280.00
4169,-2000.00
4170,-2160.00
4171,-1880.00
4172,-1760.00
4173,-1560.00
4174,-1440.00
4175,-1360.00
4176,-1280.00
4177,-1160.00
4178,-920.00
4179,-80.00
4180,880.00
4181,1760.00
4182,2200.00
4183,2120.00
4184,1800.00
4185,1640.00
4186,1480.00
4187,1440.00
4188,1320.00
4189,1240.00
4190,1080.00
4191,560.00
4192,-440.00
4193,-1360.00
4194,-2000.00
4195,-2200.00
4196,-1800.00
4197,-1080.00
4198,40.00
4199,1080.00
4200,1920.00
4201,1280.00
4202,200.00
4203,-840.00
4204,-1600.00
4205,-2160.00
4206,-2040.00
4207,-1440.00
4208,-520.00
4209,560.00
4210,1440.00
4211,2040.00
4212,2120.00
4213,1640.00
4214,800.00
4215,-360.00
4216,-1280.00
4217,-1920.00
4218,-2200.00
4219,-1840.00
4220,-1760.00
4221,-1560.00
4222,-1440.00
4223,-1360.00
4224,-1280.00
4225,-1160.00
4226,-960.00
4227,-80.00
4228,920.00
4229,1760.00
4230,2200.00
4231,2080.00
4232,1480.00
4233,520.00
4234,-600.00
4235,-1440.00
4236,-2080.00
4237,-2120.00
4238,-1600.00
4239,-840.00
4240,320.00
4241,1320.00
4242,1920.00
4243,2160.00
4244,1840.00
4245,1680.00
4246,1520.00
4247,1440.00
4248,1360.00
4249,1320.00
4250,1200.00
4251,920.00
4252,40.00
4253,-920.00
4254,-1720.00
4255,-2160.00
4256,-2120.00
4257,-1480.00
4258,-520.00
4259,600.00
4260,1480.00
4261,2080.00
4262,2080.00
4263,1640.00
4264,800.00
4265,-320.00
4266,-1280.00
4267,-1960.00
4268,-2200.00
4269,-1760.00
4270,-1040.00
4271,40.00
4272,1080.00
4273,1800.00
4274,2200.00
4275,1920.00
4276,1280.00
4277,200.00
4278,-840.00
4279,-1640.00
4280,-2160.00
4281,-2040.00
4282,-1440.00
4283,-520.00
4284,600.00
4285,1440.00
4286,2040.00
4287,2120.00
4288,1640.00
4289,800.00
4290,-360.00
4291,-1280.00
4292,-2000.00
4293,-2160.00
4294,-1760.00
4295,-1040.00
4296,40.00
4297,1080.00
4298,1800.00
4299,2200.00
4300,1920.00
4301,1280.00
4302,200.00
4303,-840.00
4304,-1640.00
4305,-2160.00
4306,-2040.00
4307,-1440.00
4308,-520.00
4309,600.00
4310,1480.00
4311,2080.00
4312,2120.00
4313,1640.00
4314,800.00
4315,-320.00
4316,-1280.00
4317,-2000.00
4318,-2200.00
4319,-1800.00
4320,-1040.00
4321,40.00
4322,1080.00
4323,1800.00
4324,2200.00
4325,1920.00
4326,1280.00
4327,200.00
4328,-840.00
4329,-1640.00
4330,-2160.00
4331,-2040.00
4332,-1440.00
4333,-560.00
4334,600.00
4335,1440.00
4336,2040.00
4337,2120.00
4338,1640.00
4339,800.00
4340,-360.00
4341,-1280.00
4342,-1960.00
4343,-2200.00
4344,-1760.00
4345,-1040.00
4346,40.00
4347,1080.00
4348,1800.00
4349,2200.00
4350,1960.00
4351,1280.00
4352,200.00
4353,-840.00
4354,-1640.00
4355,-2160.00
4356,-2040.00
4357,-1440.00
4358,-560.00
4359,600.00
4360,1440.00
4361,2040.00
4362,2120.00
4363,1640.00
4364,800.00
4365,-360.00
4366,-1280.00
4367,-2000.00
4368,-2200.00
4369,-1760.00
4370,-1120.00
4371,40.00
4372,1080.00
4373,1800.00
4374,2200.00
4375,1920.00
4376,1280.00
4377,200.00
4378,-880.00
4379,-1640.00
4380,-2160.00
4381,-2040.00
4382,-1440.00
4383,-560.00
4384,600.00
4385,1440.00
4386,2040.00
4387,2120.00
4388,1640.00
4389,800.00
4390,-360.00
4391,-1280.00
4392,-1960.00
4393,-2160.00
4394,-1760.00
4395,-1040.00
4396,40.00
4397,1080.00
4398,1800.00
4399,2200.00
4400,1920.00
4401,1280.00
4402,200.00
4403,-840.00
4404,-1640.00
4405,-2160.00
4406,-2040.00
4407,-1440.00
4408,-520.00
4409,600.00
4410,1440.00
4411,2040.00
4412,2120.00
4413,1600.00
4414,800.00
4415,-400.00
4416,-1280.00
4417,-1960.00
4418,-2200.00
4419,-1800.00
4420,-1040.00
4421,40.00
4422,1080.00
4423,1800.00
4424,2200.00
4425,1920.00
4426,1240.00
4427,200.00
4428,-840.00
4429,-1640.00
4430,-2160.00
4431,-2040.00
4432,-1440.00
4433,-520.00
4434,600.00
4435,1440.00
4436,2080.00
4437,2120.00
4438,1640.00
4439,800.00
4440,-320.00
4441,-1280.00
4442,-2000.00
4443,-2160.00
4444,-1760.00
4445,-1040.00
4446,40.00
4447,1080.00
4448,1800.00
4449,2200.00
4450,1920.00
4451,1320.00
4452,200.00
4453,-840.00
4454,-1640.00
4455,-2160.00
4456,-2040.00
4457,-1440.00
4458,-520.00
4459,600.00
4460,1440.00
4461,2080.00
4462,2120.00
4463,1640.00
4464,800.00
4465,-360.00
4466,-1280.00
4467,-1920.00
4468,-2200.00
4469,-1800.00
4470,-1040.00
4471,40.00
4472,1080.00
4473,1800.00
4474,2200.00
4475,1920.00
4476,1320.00
4477,200.00
4478,-840.00
4479,-1640.00
4480,-2160.00
4481,-2040.00
4482,-1440.00
4483,-520.00
4484,600.00
4485,1440.00
4486,2040.00
4487,2120.00
4488,1640.00
4489,800.00
4490,-320.00
4491,-1280.00
4492,-2000.00
4493,-2200.00
4494,-1800.00
4495,-1040.00
4496,40.00
4497,1080.00
4498,1800.00
4499,2200.00
4500,1920.00
4501,1320.00
4502,200.00
4503,-840.00
4504,-1640.00
4505,-2160.00
4506,-2040.00
4507,-1440.00
4508,-520.00
4509,600.00
4510,1440.00
4511,2040.00
4512,2120.00
4513,1640.00
4514,800.00
4515,-320.00
4516,-1280.00
4517,-1960.00
4518,-2200.00
4519,-1800.00
4520,-1040.00
4521,40.00
4522,1080.00
4523,1800.00
4524,2200.00
4525,1920.00
4526,1320.00
4527,200.00
4528,-840.00
4529,-1640.00
4530,-2160.00
4531,-2040.00
4532,-1440.00
4533,-520.00
4534,600.00
4535,1440.00
4536,2040.00
4537,2120.00
4538,1640.00
4539,800.00
4540,-360.00
4541,-1280.00
4542,-1960.00
4543,-2200.00
4544,-1800.00
4545,-1040.00
4546,40.00
4547,1080.00
4548,1800.00
4549,2200.00
4550,1920.00
4551,1280.00
4552,200.00
4553,-840.00
4554,-1600.00
4555,-2160.00
4556,-2040.00
4557,-1400.00
4558,-520.00
4559,600.00
4560,1480.00
4561,2040.00
4562,2120.00
4563,1640.00
4564,800.00
4565,-320.00
4566,-1280.00
4567,-1920.00
4568,-2200.00
4569,-1800.00
4570,-1040.00
4571,40.00
4572,1080.00
4573,1800.00
4574,2200.00
4575,1920.00
4576,1320.00
4577,200.00
4578,-840.00
4579,-1640.00
4580,-2160.00
4581,-2040.00
4582,-1440.00
4583,-560.00
4584,600.00
4585,1440.00
4586,2040.00
4587,2120.00
4588,1640.00
4589,800.00
4590,-360.00
4591,-1280.00
4592,-1960.00
4593,-2200.00
4594,-1800.00
4595,-1080.00
4596,40.00
4597,1080.00
4598,1800.00
4599,2200.00
4600,1920.00
4601,1320.00
4602,200.00
4603,-840.00
4604,-1600.00
4605,-2160.00
4606,-2040.00
4607,-1440.00
4608,-520.00
4609,560.00
4610,1440.00
4611,2040.00
4612,2120.00
4613,1640.00
4614,800.00
4615,-320.00
4616,-1280.00
4617,-1960.00
4618,-2200.00
4619,-1800.00
4620,-1040.00
4621,40.00
4622,1080.00
4623,1800.00
4624,2200.00
4625,1960.00
4626,1280.00
4627,200.00
4628,-840.00
4629,-1640.00
4630,-2160.00
4631,-2040.00
4632,-1440.00
4633,-520.00
4634,600.00
4635,1440.00
4636,2040.00
4637,2120.00
4638,1640.00
4639,800.00
4640,-320.00
4641,-1280.00
4642,-1920.00
4643,-2200.00
4644,-1800.00
4645,-1040.00
4646,40.00
4647,1080.00
4648,1800.00
4649,2200.00
4650,1960.00
4651,1320.00
4652,200.00
4653,-840.00
4654,-1600.00
4655,-2160.00
4656,-2040.00
4657,-1440.00
4658,-560.00
4659,560.00
4660,1440.00
4661,2040.00
4662,2120.00
4663,1680.00
4664,800.00
4665,-320.00
4666,-1280.00
4667,-1880.00
4668,-2160.00
4669,-1800.00
4670,-1040.00
4671,40.00
4672,1080.00
4673,1800.00
4674,2200.00
4675,1960.00
4676,1320.00
4677,200.00
4678,-840.00
4679,-1600.00
4680,-2160.00
4681,-2040.00
4682,-1440.00
4683,-560.00
4684,560.00
4685,1440.00
4686,2040.00
4687,2120.00
4688,1640.00
4689,800.00
4690,-320.00
4691,-1280.00
4692,-1920.00
4693,-2200.00
4694,-1800.00
4695,-1040.00
4696,40.00
4697,1080.00
4698,1800.00
4699,2200.00
4700,1960.00
4701,1320.00
4702,200.00
4703,-840.00
4704,-1640.00
4705,-2160.00
4706,-2040.00
4707,-1440.00
4708,-560.00
4709,600.00
4710,1440.00
4711,2040.00
4712,2120.00
4713,1640.00
4714,800.00
4715,-320.00
4716,-1280.00
4717,-1960.00
4718,-2200.00
4719,-1760.00
4720,-1040.00
4721,40.00
4722,1080.00
4723,1800.00
4724,2200.00
4725,1920.00
4726,1280.00
4727,200.00
4728,-840.00
4729,-1640.00
4730,-2160.00
4731,-2040.00
4732,-1440.00
4733,-520.00
4734,600.00
4735,1440.00
4736,2040.00
4737,2120.00
4738,1640.00
4739,800.00
4740,-320.00
4741,-1280.00
4742,-1920.00
4743,-2200.00
4744,-1800.00
4745,-1120.00
4746,40.00
4747,1080.00
4748,1800.00
4749,2200.00
4750,1920.00
4751,1320.00
4752,240.00
4753,-840.00
4754,-1640.00
4755,-2160.00
4756,-2040.00
4757,-1440.00
4758,-520.00
4759,600.00
4760,1440.00
4761,2040.00
4762,2120.00
4763,1640.00
4764,800.00
4765,-320.00
4766,-1280.00
4767,-1920.00
4768,-2200.00
4769,-1800.00
4770,-1040.00
4771,40.00
4772,1080.00
4773,1800.00
4774,2200.00
4775,1920.00
4776,1320.00
4777,200.00
4778,-840.00
4779,-1640.00
4780,-2120.00
4781,-2040.00
4782,-1440.00
4783,-560.00
4784,600.00
4785,1440.00
4786,2040.00
4787,2120.00
4788,1640.00
4789,800.00
4790,-320.00
4791,-1280.00
4792,-1960.00
4793,-2200.00
4794,-1800.00
4795,-1080.00
4796,40.00
4797,1080.00
4798,1800.00
4799,2160.00
4800,200.00
4801,-840.00
4802,-1640.00
4803,-2160.00
4804,-2040.00
4805,-1440.00
4806,-520.00
4807,600.00
4808,1480.00
4809,2080.00
4810,2120.00
4811,1640.00
4812,800.00
4813,-320.00
4814,-1280.00
4815,-1960.00
4816,-2200.00
4817,-1800.00
4818,-1040.00
4819,40.00
4820,1080.00
4821,1800.00
4822,2200.00
4823,1920.00
4824,1280.00
4825,200.00
4826,-840.00
4827,-1640.00
4828,-2160.00
4829,-2040.00
4830,-1440.00
4831,-520.00
4832,600.00
4833,1440.00
4834,2040.00
4835,2120.00
4836,1640.00
4837,800.00
4838,-320.00
4839,-1280.00
4840,-2000.00
4841,-2160.00
4842,-1760.00
4843,-1120.00
4844,40.00
4845,1080.00
4846,1800.00
4847,2200.00
4848,1920.00
4849,1320.00
4850,200.00
4851,-840.00
4852,-1640.00
4853,-2160.00
4854,-2040.00
4855,-1440.00
4856,-520.00
4857,600.00
4858,1440.00
4859,2040.00
4860,2120.00
4861,1640.00
4862,800.00
4863,-320.00
4864,-1280.00
4865,-1960.00
4866,-2200.00
4867,-1760.00
4868,-1080.00
4869,40.00
4870,1040.00
4871,1800.00
4872,2200.00
4873,1920.00
4874,1320.00
4875,200.00
4876,-840.00
4877,-1640.00
4878,-2160.00
4879,-2040.00
4880,-1440.00
4881,-560.00
4882,600.00
4883,1440.00
4884,2040.00
4885,2120.00
4886,1640.00
4887,800.00
4888,-320.00
4889,-1280.00
4890,-1960.00
4891,-2200.00
4892,-1760.00
4893,-1000.00
4894,40.00
4895,1080.00
4896,1800.00
4897,2200.00
4898,1920.00
4899,1280.00
4900,200.00
4901,-840.00
4902,-1640.00
4903,-2160.00
4904,-2040.00
4905,-1440.00
4906,-520.00
4907,600.00
4908,1440.00
4909,2040.00
4910,2120.00
4911,1640.00
4912,800.00
4913,-360.00
4914,-1280.00
4915,-2000.00
4916,-2200.00
4917,-1920.00
4918,-1760.00
4919,-1560.00
4920,-1440.00
4921,-1360.00
4922,-1280.00
4923,-1160.00
4924,-920.00
4925,-40.00
4926,920.00
4927,1760.00
4928,2200.00
4929,2120.00
4930,1480.00
4931,560.00
4932,-560.00
4933,-1440.00
4934,-2040.00
4935,-2120.00
4936,-1600.00
4937,-840.00
4938,320.00
4939,1320.00
4940,1960.00
4941,2160.00
4942,1840.00
4943,1760.00
4944,1520.00
4945,1440.00
4946,1360.00
4947,1280.00
4948,1200.00
4949,880.00
4950,40.00
4951,-920.00
4952,-1720.00
4953,-2160.00
4954,-2080.00
4955,-1480.00
4956,-520.00
4957,600.00
4958,1440.00
4959,2080.00
4960,2120.00
4961,1640.00
4962,800.00
4963,-360.00
4964,-1280.00
4965,-1960.00
4966,-2200.00
4967,-1800.00
4968,-1040.00
4969,40.00
4970,1080.00
4971,1800.00
4972,2200.00
4973,1920.00
4974,1280.00
4975,200.00
4976,-840.00
4977,-1640.00
4978,-2160.00
4979,-2040.00
4980,-1800.00
4981,-1640.00
4982,-1480.00
4983,-1400.00
4984,-1320.00
4985,-1200.00
4986,-1120.00
4987,-520.00
4988,480.00
4989,1360.00
4990,2040.00
4991,2240.00
4992,1920.00
4993,1760.00
4994,1560.00
4995,1440.00
4996,1360.00
4997,1280.00
4998,1200.00
4999,880.00
5000,40.00
5001,-920.00
5002,-1720.00
5003,-2160.00
5004,-2080.00
5005,-1800.00
5006,-1640.00
5007,-1520.00
5008,-1400.00
5009,-1320.00
5010,-1240.00
5011,-1080.00
5012,-520.00
5013,480.00
5014,1320.00
5015,2040.00
5016,2240.00
5017,1920.00
5018,1760.00
5019,1520.00
5020,1480.00
5021,1360.00
5022,1280.00
5023,1200.00
5024,880.00
5025,40.00
5026,-920.00
5027,-1720.00
5028,-2160.00
5029,-2120.00
5030,-1840.00
5031,-1640.00
5032,-1520.00
5033,-1440.00
5034,-1320.00
5035,-1200.00
5036,-1120.00
5037,-520.00
5038,480.00
5039,1360.00
5040,2040.00
5041,2200.00
5042,1920.00
5043,1760.00
5044,1520.00
5045,1480.00
5046,1360.00
5047,1280.00
5048,1200.00
5049,880.00
5050,40.00
5051,-920.00
5052,-1720.00
5053,-2160.00
5054,-2080.00
5055,-1840.00
5056,-1640.00
5057,-1520.00
5058,-1400.00
5059,-1320.00
5060,-1200.00
5061,-1080.00
5062,-520.00
5063,480.00
5064,1320.00
5065,2040.00
5066,2200.00
5067,1920.00
5068,1680.00
5069,1520.00
5070,1440.00
5071,1360.00
5072,1320.00
5073,1200.00
5074,920.00
5075,40.00
5076,-920.00
5077,-1720.00
5078,-2160.00
5079,-2080.00
5080,-1480.00
5081,-520.00
5082,560.00
5083,1440.00
5084,2080.00
5085,2120.00
5086,1640.00
5087,800.00
5088,-360.00
5089,-1280.00
5090,-2000.00
5091,-2200.00
5092,-1760.00
5093,-1040.00
5094,40.00
5095,1080.00
5096,1800.00
5097,2200.00
5098,1960.00
5099,1280.00
5100,200.00
5101,-840.00
5102,-1600.00
5103,-2160.00
5104,-2040.00
5105,-1440.00
5106,-520.00
5107,600.00
5108,1440.00
5109,2040.00
5110,2120.00
5111,1640.00
5112,800.00
5113,-360.00
5114,-1280.00
5115,-1920.00
5116,-2200.00
5117,-1800.00
5118,-1040.00
5119,40.00
5120,1080.00
5121,1800.00
5122,2200.00
5123,1920.00
5124,1280.00
5125,200.00
5126,-840.00
5127,-1640.00
5128,-2160.00
5129,-2040.00
5130,-1400.00
5131,-520.00
5132,600.00
5133,1440.00
5134,2040.00
5135,2120.00
5136,1640.00
5137,800.00
5138,-400.00
5139,-1280.00
5140,-1960.00
5141,-2200.00
5142,-1840.00
5143,-1760.00
5144,-1560.00
5145,-1440.00
5146,-1360.00
5147,-1280.00
5148,-1160.00
5149,-920.00
5150,-80.00
5151,920.00
5152,1760.00
5153,2200.00
5154,2080.00
5155,1440.00
5156,520.00
5157,-560.00
5158,-1440.00
5159,-2040.00
5160,-2120.00
5161,-1640.00
5162,-840.00
5163,360.00
5164,1320.00
5165,1960.00
5166,2200.00
5167,1880.00
5168,1760.00
5169,1520.00
5170,1440.00
5171,1360.00
5172,1280.00
5173,1200.00
5174,880.00
5175,40.00
5176,-920.00
5177,-1720.00
5178,-2160.00
5179,-2080.00
